33660
33860
13820
26620
0
11500
19460
22460
38060
46060
39140
30780
22220
22900
31100
40140
40900
12540
37100
41740
41860
33700
44700
47300
41940
42220
23420
41500
42060
46700
42020
17020
31460
34900
42100
20940
32900
19740
17820
24540
39380
22660
14500
73450
71950
75700
76450
78700
72850
20100
37980
47900
15980
45220
33100
27260
45300
29460
37340
19660
38940
42260
36740
37860
23020
36100
39460
37460
34940
46940
23540
12060
12260
42340
16860
31420
17980
46660
12020
10500
47580
26180
14260
17660
16980
37900
40420
41180
19340
19500
16580
28100
44100
14060
26900
23060
21780
43780
31140
14020
33140
11300
19780
36540
26980
16300
47940
48620
28140
29940
45820
17140
30460
14540
35380
43340
12940
29180
33740
29340
76750
70750
12580
25180
41540
71650
78100
79600
77200
70900
74500
24340
22420
19820
28020
29620
11460
27100
26100
40980
35660
34740
33780
33460
41060
20260
25060
27140
32820
44180
27900
17860
13740
29820
39900
77350
35620
45940
10900
47220
36140
12100
10740
29740
22140
42140
15380
40380
45060
10580
13780
46540
28740
39100
16740
20500
49180
39580
24660
22180
25860
11700
27340
22020
10420
18140
45780
17460
19380
15940
49660
44220
46140
36420
30020
38900
41420
21660
13460
32780
42540
38300
21500
29540
25420
49620
39740
27780
11020
16700
17900
34820
24860
11340
43900
43620
34980
28940
28700
27740
26420
19100
12420
41700
28660
15180
18580
21340
13140
47380
32580
29700
33260
31180
30980
47020
11100
39340
36260
41620
72400
47260
40060
31340
40220
25500
42660
44060
49420
13380
36500
14740
16620
26580
33340
31540
24580
11540
39540
29100
48140
27500
36780
20740
46220
19300
22520
31080
42200
14860
25540
35300
49340
35980
35840
46520
27980
26820
16060
14010
31740
38860
12620
30340
14460
39300
44140
12700
31700
24780
20700
16540
17300
41100
15540
49020
34060
12220
49740
38220
25260
39820
23580
29200
45460
21140
15680
12980
48060
24020
24140
15500
48700
22500
25940
17420
17780
48660
46340
36220
10180
43300
13980
16820
28420
34580
